"last_name,first_name,dynamic_8961,dynamic_8963,dynamic_8965,dynamic_8967,dynamic_8969,dynamic_8971,dynamic_8973,dynamic_8975,dynamic_8977,dynamic_8979,dynamic_8989,dynamic_8991,dynamic_8997,dynamic_8999,dynamic_9001,dynamic_9003,dynamic_9005,dynamic_9007,dynamic_9009,dynamic_9011,dynamic_9013,dynamic_9029,dynamic_9033,dynamic_9035,dynamic_9037,dynamic_9041,dynamic_9043,dynamic_9045,dynamic_9047,dynamic_9049,dynamic_9051,dynamic_9053,dynamic_9055,dynamic_9057,dynamic_9059,dynamic_9061,dynamic_9063,dynamic_25447,dynamic_29467,dynamic_44129,dynamic_44131,dynamic_44133,dynamic_44135,dynamic_44137,dynamic_44139,dynamic_44141,dynamic_44143,dynamic_44145,dynamic_44147,dynamic_44149,dynamic_44151,dynamic_44153,gender,cost_centers,hire_date,contract_end_date,position,weekly_working_hours,termination_at,termination_date,termination_type,notice_period,job-pause-start,job-pause-end,job-pause-comment,dynamic_159311"
"last_name,first_name,main-salary,bonus-salary,extra-payments,fte,department_id,position,dynamic_8255"
"last_name,first_name,main-salary,bonus-salary,extra-payments,hours-worked"
"last_name,first_name,main-salary,bonus-salary,extra-payments,hours-worked,dynamic_11813,dynamic_11815,dynamic_5245,dynamic_5247,dynamic_11809,job-pause-start,job-pause-end,job-pause-comment,used-8029,balance planned-8029,dynamic_13397"
"dynamic_54506,subcompany_id,last_name,first_name,hire_date,cost_centers,dynamic_80542,termination_date,termination_type,main-salary,fix_salary,hours-worked,bonus-salary,extra-payments,dynamic_51635,job-pause-start,job-pause-end,job-pause-comment,dynamic_78496,dynamic_51634,weekly_working_hours,dynamic_51602,dynamic_51605,dynamic_54785,dynamic_51611,dynamic_75079,dynamic_75082,dynamic_51626,dynamic_51623"
"office_id,subcompany_id,dynamic_5371,last_name,first_name,gender,dynamic_12251,dynamic_12257,dynamic_12259,dynamic_12263,dynamic_12265,dynamic_12253,dynamic_12255,cost_centers,hire_date,termination_date,contract_end_date,dynamic_12301,position,dynamic_12273,weekly_working_hours,dynamic_12277,dynamic_36719,dynamic_12303,dynamic_12305,dynamic_12307,dynamic_12309,dynamic_12311,dynamic_12313,dynamic_12315,dynamic_12317,dynamic_12345,dynamic_12355,dynamic_12357,dynamic_12347,dynamic_12349,dynamic_12351,dynamic_12353,dynamic_12299,dynamic_12359,dynamic_12361,dynamic_12363,dynamic_12365,dynamic_12367,dynamic_12337,dynamic_12339,dynamic_12341,fix_salary,dynamic_5375,dynamic_25455,dynamic_25457,dynamic_12333,dynamic_31165,dynamic_44263,dynamic_44265,dynamic_44267,dynamic_44269,dynamic_44271,dynamic_44273,dynamic_44275,dynamic_44277,dynamic_44279,dynamic_44281,dynamic_44283,dynamic_44285,termination_at,termination_type,notice_period,job-pause-start,job-pause-end,job-pause-comment,dynamic_159326"
"dynamic_5385,status,first_name,last_name,email,dynamic_152267,department_id,dynamic_7177,dynamic_7197,position,cost_centers,fix_salary,hourly_salary,hire_date,termination_date,main-salary,bonus-salary,extra-payments,hours-worked,children,dynamic_5381"
"last_name,first_name,dynamic_6925,cost_centers,department_id,hire_date,contract_end_date,main-salary,bonus-salary,extra-payments,hours-worked,salary:299,salary:287,salary:295,salary:293,salary:291,salary:297"
"last_name,first_name,used-1307,used-1305,certified-1305,balance-1307,office_id"
"last_name,first_name,main-salary,bonus-salary,extra-payments,used-1337,balance-1339"
"last_name,first_name,main-salary,bonus-salary,extra-payments,hours-worked"
"last_name,first_name,main-salary,bonus-salary,extra-payments,hours-worked,salary:319,salary:321,salary:323,salary:325,salary:327,salary:329,salary:331,salary:333,salary:341,salary:343,salary:347,salary:2354,salary:349,salary:351,salary:353,salary:355,used-9891,timeoff|balance planned|9891,used-4831,timeoff|balance planned|4831,certified-4831,dynamic_35523,dynamic_16567,dynamic_25671,dynamic_36415"
"dynamic_6913,status,dynamic_6915,cost_centers,first_name,last_name,hire_date,contract_end_date,termination_date,fix_salary,main-salary,hourly_salary,extra-payments,salary:5552,salary:5513,salary:5438,hours-worked,dynamic_100155,dynamic_39325,dynamic_39327,dynamic_39313,dynamic_6909,dynamic_99213,dynamic_100146,dynamic_100860,gender,dynamic_39343,dynamic_100149,dynamic_100857,dynamic_100806,dynamic_100143,dynamic_99216,dynamic_39331,dynamic_39329,dynamic_39333,dynamic_56764,dynamic_99219,dynamic_100809,dynamic_99252,dynamic_104432,dynamic_104438,dynamic_104435,dynamic_104774"
"last_name,first_name,main-salary,fix_salary,weekly_working_hours,dynamic_10537,dynamic_11027,hourly_salary,bonus-salary,salary:11391"
"last_name,first_name,dynamic_7165,main-salary,hourly_salary,hours-worked,position,hire_date,contract_end_date,dynamic_13509,dynamic_13511,dynamic_13513,cost_centers,dynamic_17553,dynamic_17555"
"last_name,first_name,main-salary,bonus-salary,extra-payments"
"dynamic_21799,first_name,last_name,dynamic_21805,dynamic_21807,dynamic_21809,dynamic_8151,dynamic_21847,dynamic_21837,dynamic_21833,dynamic_21835,dynamic_21803,dynamic_21883,dynamic_21841,dynamic_21827,dynamic_21829,dynamic_21831,dynamic_21923,termination_date,contract_end_date,dynamic_21885,weekly_working_hours,main-salary,salary:383,bonus-salary,extra-payments,salary:381,salary:385,salary:387,salary:391,salary:389,hours-worked,dynamic_21859,used-9111,used-10097,job-pause-start,job-pause-end,job-pause-comment,hourly_salary"
"last_name,first_name,main-salary,extra-payments,bonus-salary,overtime-payouts,hours-worked,salary:4189,dynamic_78562,dynamic_78577,dynamic_78499,dynamic_80470"
NULL
"dynamic_10811,dynamic_65833,cost_centers,subcompany_id,last_name,first_name,hire_date,termination_date,contract_end_date,main-salary,hours-worked,hourly_salary,salary:6732,extra-payments,dynamic_36799,weekly_working_hours,dynamic_36435,dynamic_41553,dynamic_36775,dynamic_36743,dynamic_36745,dynamic_36777,dynamic_170039,dynamic_170042,dynamic_170045,used-11883,dynamic_36157,dynamic_36153,dynamic_36155,dynamic_36161,dynamic_36959,dynamic_36163,dynamic_36165,dynamic_36171,dynamic_36173,dynamic_36187,dynamic_36177,dynamic_36175,dynamic_36267,dynamic_36201,dynamic_36203,dynamic_36843,dynamic_146837"
"last_name,first_name,email,main-salary,bonus-salary,extra-payments,salary:5995"
"last_name,first_name,main-salary,bonus-salary,salary:5423,salary:5426,dynamic_140297,extra-payments,termination_date,hire_date,certified-2223,weekly_working_hours,signing_bonus,dynamic_11065,dynamic_12111,dynamic_12119,dynamic_13313,contract_end_date"
"first_name,last_name,hours-worked,main-salary,bonus-salary,extra-payments,salary:6193,salary:6190,salary:7403,dynamic_108335,dynamic_108341,dynamic_108338,dynamic_108347,dynamic_108344"
"last_name,first_name,email,main-salary,bonus-salary,extra-payments,hours-worked,hourly_salary"
"last_name,first_name,main-salary,bonus-salary,extra-payments,used-2423,hire_date,termination_date,probation_period_end,hours-worked,used-2425,certified-2425"
"last_name,first_name,email,main-salary,hours-worked"
"last_name,first_name,main-salary,bonus-salary,salary:471"
"dynamic_12147,last_name,first_name,main-salary,salary:2564,salary:481,used-2785,certified-2785,hire_date,probation_period_end,contract_end_date,used-7107,dynamic_21461,dynamic_21463,dynamic_21465,dynamic_21435,dynamic_21439,dynamic_21437,dynamic_21449"
"last_name,first_name,email,main-salary"
"last_name,first_name,department_id,main-salary,salary:557,bonus-salary,extra-payments,salary:553,salary:555,salary:559,salary:561,salary:563,salary:565,salary:567,used-8805,certified-8805,dynamic_13485"
NULL
"last_name,first_name,email,main-salary,extra-payments,bonus-salary,salary:1449"
"last_name,first_name,position,main-salary,subcompany_id,dynamic_34039,dynamic_34053,dynamic_34071,dynamic_41691,termination_date,hourly_salary,hire_date,fix_salary,used-4561,used-4557,balance planned-4557,salary:2728,salary:2732,salary:2729,weekly_working_hours"
NULL
"last_name,first_name,email,main-salary"
"last_name,first_name,main-salary,department_id,position,termination_date,fix_salary,balance-5023"
"last_name,first_name,email,main-salary"
"last_name,first_name,main-salary,extra-payments,overtime-payouts,salary:10082,termination_date,job-pause-start,job-pause-end,job-pause-comment,weekly_working_hours,salary:11084,status,department_id"
NULL
"dynamic_19157,last_name,first_name,main-salary,extra-payments,dynamic_172817,dynamic_172820,dynamic_172823,dynamic_172826,dynamic_19153,dynamic_178715,dynamic_178694,dynamic_178703,dynamic_178700,dynamic_178697,dynamic_173330,dynamic_173399,dynamic_173333,dynamic_173327,dynamic_173195,dynamic_178685,dynamic_178688,termination_date,hire_date,weekly_working_hours,cost_centers,contract_end_date,accrual-6085,carryover-6085,current year used-6085"
"last_name,first_name,main-salary,dynamic_31463,dynamic_28559,dynamic_28561,dynamic_134820,dynamic_54889,dynamic_31471,dynamic_54884,used-6291,last_working_day,termination_date,dynamic_28563,dynamic_28565,dynamic_28567"
"dynamic_208452,dynamic_20487,last_name,first_name,main-salary,salary:1391,salary:1395,extra-payments,bonus-salary,salary:1393,salary:1397,salary:1401,salary:2557,dynamic_56767,hours-worked,salary:9443,salary:3014,salary:9449,salary:9446,salary:9902"
"last_name,first_name,main-salary,bonus-salary,contract_end_date"
"dynamic_20771,first_name,last_name,dynamic_91441,cost_centers,email,main-salary,weekly_working_hours,hourly_salary,bonus-salary,salary:8063,extra-payments,dynamic_33789,dynamic_33769,dynamic_33771,dynamic_20773,dynamic_20775,dynamic_33757,dynamic_33761,used-6831,used-6833,dynamic_33775,dynamic_33791,dynamic_33773,dynamic_91456,dynamic_91450,dynamic_33755,hire_date,contract_end_date,dynamic_33795,dynamic_33793,termination_date,dynamic_91462,dynamic_91438,dynamic_33759,dynamic_91447,dynamic_91444,office_id"
"last_name,first_name,email,main-salary,certified-6915,bonus-salary,extra-payments,dynamic_43821,dynamic_43823,dynamic_43825,dynamic_43827,dynamic_43829,dynamic_43831,dynamic_43833,dynamic_43835,dynamic_43837,dynamic_43839,dynamic_43841,dynamic_43843,dynamic_43845,dynamic_43847,dynamic_43849,dynamic_43851,dynamic_43853,dynamic_43855,dynamic_43857,dynamic_43859,dynamic_43861,dynamic_43863,dynamic_43865,dynamic_43867,dynamic_43869,dynamic_43871,dynamic_43873,dynamic_43875,dynamic_43877,dynamic_43879,dynamic_43881,dynamic_43883,dynamic_43885,dynamic_43887,dynamic_43889,dynamic_43891,dynamic_43893,dynamic_43895,dynamic_43897,dynamic_43899,dynamic_43901,dynamic_43903,dynamic_43905,dynamic_43907,dynamic_43909,dynamic_43911,dynamic_43913,dynamic_43915,dynamic_43917,dynamic_43919,dynamic_43921,dynamic_43923,dynamic_43925,gender,cost_centers,hire_date,contract_end_date,position,weekly_working_hours,termination_at,termination_date,termination_type,notice_period,job-pause-start,job-pause-end,job-pause-comment,last_name,first_name,gender,cost_centers,hire_date,contract_end_date,position,weekly_working_hours,termination_at,termination_date,termination_type,notice_period,job-pause-start,job-pause-end,job-pause-comment"
"last_name,first_name,email,dynamic_33233,dynamic_33235,dynamic_33237,dynamic_33239,dynamic_33241,dynamic_33243,dynamic_33245,dynamic_33247,dynamic_33249,dynamic_33251,dynamic_33253,dynamic_33255,dynamic_33257,dynamic_33263,dynamic_33265,dynamic_33267,dynamic_33269,dynamic_33271,dynamic_33273,dynamic_33275,dynamic_33277,dynamic_33279,dynamic_33281,dynamic_33285,dynamic_33287,dynamic_33289,dynamic_33293,dynamic_33295,dynamic_33297,dynamic_33299,dynamic_33301,dynamic_33303,dynamic_33305,dynamic_33307,dynamic_33309,dynamic_33311,dynamic_33313,dynamic_33315,hire_date,termination_date,probation_period_custom,weekly_working_hours,fix_salary,salary:801,salary:969,job-pause-start,job-pause-end,job-pause-comment,dynamic_44397,dynamic_44399,dynamic_44401,dynamic_44403,dynamic_44405,dynamic_44407,dynamic_44409,dynamic_44411,dynamic_44413,dynamic_44415,dynamic_44417,dynamic_44419,dynamic_44421,dynamic_44423,gender,cost_centers,contract_end_date,position,termination_at,termination_type,notice_period,department_id,salary:2055,dynamic_159350,salary:11018,salary:11019"
"last_name,first_name,subcompany_id,office_id,dynamic_21275,department_id,main-salary,bonus-salary,extra-payments,salary:1387,position,gender,hire_date,termination_date,children,signing_bonus,dynamic_31377,dynamic_31379,dynamic_31365,dynamic_31367,dynamic_31369,dynamic_31371,dynamic_31373,dynamic_31375,dynamic_31383,dynamic_31381,dynamic_31385,used-7045,used-7047"
NULL
"last_name,first_name,email,main-salary,bonus-salary,extra-payments,used-7365,balance planned-7365,balance-7365,dynamic_22535"
"last_name,first_name,main-salary,bonus-salary,extra-payments,salary:821,salary:823,job-pause-comment,certified-7501,dynamic_23381,salary:981,salary:983,salary:817,salary:1011,salary:819,salary:9098"
"last_name,first_name,main-salary,salary:825,salary:827,hire_date,contract_end_date,dynamic_23691,dynamic_23695,dynamic_23715"
"last_name,first_name,email,main-salary,bonus-salary"
"dynamic_31055,cost_centers,last_name,first_name,main-salary,bonus-salary,used-7673,used-7675,used-7681,used-27289,dynamic_76411"
"first_name,last_name,dynamic_26191,dynamic_40651,weekly_working_hours,dynamic_40675,hours-worked,dynamic_39585,used-8191,used-12983,used-8199,used-11411,used-8193"
"last_name,first_name,email,main-salary"
"dynamic_26251,last_name,first_name,main-salary,overtime-payouts,bonus-salary,salary:6558,salary:7724,salary:5825,salary:6546,extra-payments,balance-8227,accrual-8227"
NULL
"last_name,first_name,dynamic_27627,dynamic_39673,dynamic_27629,dynamic_27635,dynamic_27607,dynamic_27609,dynamic_27605"
NULL
"last_name,first_name,main-salary,hours-worked,used-8895,dynamic_142571"
"last_name,first_name,status,dynamic_53692,contract_end_date,termination_date,cost_centers,main-salary,salary:7580,salary:875,extra-payments,salary:877,bonus-salary"
"dynamic_30859,last_name,first_name,position,hire_date,contract_end_date,termination_date,main-salary,bonus-salary,extra-payments,cost_centers,dynamic_32299,dynamic_32301,dynamic_32303,dynamic_32305,dynamic_30861,dynamic_30863,dynamic_32327,dynamic_32307,dynamic_32309,dynamic_32311,job-pause-start,job-pause-end,job-pause-comment"
"first_name,last_name,dynamic_41281,main-salary,salary:1281,certified-9865,hire_date,contract_end_date,cost_centers,dynamic_41279,dynamic_41285,dynamic_41287,dynamic_41289,dynamic_41291,dynamic_41293,dynamic_41295,dynamic_41299,dynamic_41301,dynamic_41303,dynamic_41305,dynamic_41309,dynamic_41311,dynamic_41313,dynamic_41315,dynamic_41317,dynamic_41319,dynamic_41321,dynamic_41323,dynamic_41325,dynamic_41327,dynamic_41329,dynamic_41331,dynamic_41371,dynamic_41359,dynamic_41363,dynamic_41361,dynamic_41365,dynamic_41367,dynamic_41369,dynamic_41337,dynamic_41339,dynamic_41341,dynamic_41343,dynamic_41345,dynamic_41347,dynamic_41357,dynamic_41373,dynamic_41375,dynamic_41377,dynamic_41379,dynamic_41381,dynamic_41383,gender,position,weekly_working_hours,termination_type,dynamic_41283,dynamic_41297,dynamic_159362,dynamic_41307,dynamic_41333,termination_at,termination_date,notice_period,job-pause-start,job-pause-end,job-pause-comment"
"dynamic_31133,last_name,first_name,dynamic_31141,hire_date,contract_end_date,fix_salary,main-salary,hourly_salary,bonus-salary,dynamic_32087,dynamic_32089,dynamic_31787,dynamic_32091,dynamic_32113,dynamic_32115,dynamic_32319,dynamic_32321,dynamic_32371"
"last_name,first_name,email,main-salary"
"last_name,first_name,position,department_id,dynamic_54334,office_id,cost_centers,dynamic_32665,weekly_working_hours,hire_date,probation_period_end,termination_date,contract_end_date,dynamic_32659,dynamic_49517,dynamic_32661,dynamic_32653,dynamic_49508,dynamic_49505,dynamic_49496,dynamic_49504,dynamic_49502,dynamic_49382,dynamic_49384,fix_salary,bonus-salary,extra-payments,hours-worked,salary:2782,salary:2780,hourly_salary,salary:2822"
"last_name,first_name,email,termination_date,used-10489,hours-worked,dynamic_35511,dynamic_35513"
"last_name,first_name,dynamic_51668,dynamic_51673,dynamic_51674,hire_date,termination_date,dynamic_53599,dynamic_33195,main-salary,salary:2689,salary:2755,salary:2758,dynamic_52979,used-10771,certified-10771,extra-payments,dynamic_33187,dynamic_52939,dynamic_52942,dynamic_52945,dynamic_53006,dynamic_53005,dynamic_52987,dynamic_52990,dynamic_53020,dynamic_53011,dynamic_52993,dynamic_55345,dynamic_60959,overtime-payouts,salary:5639"
"last_name,first_name,position,dynamic_37459,dynamic_37503,dynamic_37505,main-salary,salary:4609,salary:989,salary:997,bonus-salary,extra-payments,dynamic_152312,dynamic_134712,hours-worked,used-11151,used-12917,current year used-52619,salary:4264,dynamic_87778,dynamic_87781,dynamic_87784,dynamic_87787,dynamic_87790,dynamic_87793,dynamic_87796,dynamic_87799,dynamic_87802,dynamic_87805,dynamic_87808,dynamic_87811,dynamic_87814,dynamic_87817,dynamic_87820,dynamic_87823,dynamic_87826,dynamic_87829,dynamic_87832,dynamic_87835,dynamic_87838,dynamic_87841,dynamic_87844,dynamic_87847,dynamic_87850,dynamic_87853,dynamic_87856,dynamic_87859,dynamic_87862,dynamic_87865,dynamic_87868,dynamic_87871,dynamic_87874,dynamic_87877,dynamic_87880,dynamic_87883,dynamic_87886,dynamic_87889,dynamic_87892,dynamic_87895,dynamic_87898,dynamic_87901,dynamic_87904,dynamic_87907,dynamic_87910,dynamic_87913,dynamic_87916,dynamic_87919,dynamic_87922,dynamic_87925,gender,hire_date,contract_end_date,weekly_working_hours,termination_at,termination_date,termination_type,notice_period,job-pause-start,job-pause-end,job-pause-comment"
"last_name,first_name,email,main-salary,position,hire_date,termination_date,weekly_working_hours"
"dynamic_50345,last_name,first_name,main-salary,overtime-payouts,salary:1251,salary:1255,salary:1259,bonus-salary,salary:1253,salary:4510,salary:5017,salary:5020"
"last_name,first_name,email,main-salary"
"first_name,last_name,position,main-salary,bonus-salary,extra-payments,used-12261,balance planned-12261,balance-12261,used-12263,balance planned-12263,certified-12263"
"last_name,first_name,cost_centers,main-salary,hours-worked,hourly_salary,extra-payments,salary:3640,salary:3646,salary:10718,dynamic_202553,dynamic_202541,dynamic_202535,dynamic_202538,dynamic_202547,dynamic_202529,dynamic_202532,dynamic_202556"
"first_name,last_name,main-salary,salary:1131,salary:1111,bonus-salary"
"last_name,first_name,email,main-salary,dynamic_69727,dynamic_69730,dynamic_39647,dynamic_69733,dynamic_69736,dynamic_69739,dynamic_69742,dynamic_69745,dynamic_69748,dynamic_69751,dynamic_69754,dynamic_69757,dynamic_69760,dynamic_69763,dynamic_69766,dynamic_69769,dynamic_69772,dynamic_69775,dynamic_69778,dynamic_69781,dynamic_69784,dynamic_69787,dynamic_69790,dynamic_69793,dynamic_69796,dynamic_69799,dynamic_69802,dynamic_69805,dynamic_69808,dynamic_69811,dynamic_69814,dynamic_69817,dynamic_69820,dynamic_69823,dynamic_69826,dynamic_69829,dynamic_69832,dynamic_69835,dynamic_69838,dynamic_69841,dynamic_69844,dynamic_69847,dynamic_69850,dynamic_69853,dynamic_69856,dynamic_69859,dynamic_69862,dynamic_69865,dynamic_69868,dynamic_69871,dynamic_69874,dynamic_69877,gender,cost_centers,hire_date,contract_end_date,position,weekly_working_hours,termination_at,termination_date,termination_type,notice_period,job-pause-start,job-pause-end,job-pause-comment,dynamic_159371,last_name,first_name,gender,cost_centers,hire_date,contract_end_date,position,weekly_working_hours,termination_at,termination_date,termination_type,notice_period,job-pause-start,job-pause-end,job-pause-comment"
NULL
"dynamic_39687,last_name,first_name,dynamic_40429,used-12919,balance-12919,cost_centers,position,dynamic_40421,dynamic_53066,dynamic_53072,dynamic_40435"
NULL
"last_name,first_name,email,dynamic_43219,dynamic_43221,dynamic_43215,dynamic_43217,main-salary,hours-worked,hourly_salary,fix_salary,bonus-salary,extra-payments,overtime-payouts,job-pause-start,job-pause-end,job-pause-comment,used-12959,balance planned-12959,balance-12959,current year planned-12959,used-12961,balance planned-12961,certified-12961,position,gender,status,employment_type,termination_type,termination_reason,termination_date,termination_at,hire_date,last_working_day,probation_period,probation_period_end,contract_end_date,weekly_working_hours,children,signing_bonus,fte,role_string,login_status,last_login,office_id,department_id,supervisor_id,subcompany_id,cost_centers,dynamic_39801,dynamic_43227,dynamic_39809,dynamic_43255,dynamic_39803,dynamic_39817,dynamic_43257,dynamic_39819,dynamic_39805,dynamic_43229,dynamic_43231,dynamic_43233,dynamic_43235,dynamic_43213,dynamic_43241,dynamic_43237,dynamic_43239,dynamic_43243,dynamic_43247,dynamic_43249,dynamic_43225,dynamic_43251,dynamic_43253,dynamic_47246,dynamic_47252,dynamic_47327,dynamic_47330"
NULL
NULL
NULL
"dynamic_42737,last_name,first_name,email,position,main-salary,bonus-salary,salary:3419,extra-payments,gender,dynamic_42733,dynamic_74746,dynamic_74752,dynamic_89227,children,dynamic_81136,hire_date,probation_period,weekly_working_hours,dynamic_63880,dynamic_74794,dynamic_74803,dynamic_74797,dynamic_74800,dynamic_74758,dynamic_74761,dynamic_74764,dynamic_74767,dynamic_74770,dynamic_74773,dynamic_74788,dynamic_74791,dynamic_74776,dynamic_74779,dynamic_74782,dynamic_74824,used-14031"
"last_name,first_name,dynamic_140156,dynamic_144932,main-salary,extra-payments,bonus-salary,salary:7646,salary:7022,hourly_salary,department_id,dynamic_144968,office_id,dynamic_139646,dynamic_139883,dynamic_174791,dynamic_174773"
NULL
"last_name,first_name,email,main-salary,bonus-salary,job-pause-start,job-pause-end"
"last_name,first_name,dynamic_46748,dynamic_46751,dynamic_46754,dynamic_46757,dynamic_46760,dynamic_46763,dynamic_44629,gender,dynamic_44635,dynamic_46778,dynamic_53926,dynamic_53920,dynamic_44953,dynamic_44955,hire_date,termination_date,office_id,position,dynamic_46768,dynamic_46769,used-14397,dynamic_44641,dynamic_46828,cost_centers,department_id,dynamic_46771,dynamic_44637,children,dynamic_44945,dynamic_44639,dynamic_44933,dynamic_44939,dynamic_44941,main-salary,salary:2203,dynamic_53932,dynamic_44943,dynamic_44937"
"last_name,first_name,email,main-salary"
"last_name,first_name,email,main-salary"
"last_name,first_name,email,main-salary,bonus-salary,extra-payments,salary:2908,used-15217,dynamic_54490,dynamic_54491,certified-15220,balance-15217,dynamic_54493,dynamic_52528"
"last_name,first_name,email,main-salary"
"last_name,first_name,email,main-salary"
"subcompany_id,last_name,first_name,email,main-salary,hours-worked,salary:7067"
"last_name,first_name,email,hours-worked,main-salary,bonus-salary,extra-payments,used-16831,used-16834"
"last_name,first_name,email,main-salary,used-47778,used-47784"
"last_name,first_name,gender,main-salary,overtime-payouts,extra-payments,bonus-salary,dynamic_107102,dynamic_91264,dynamic_91297,dynamic_91300,dynamic_91303,dynamic_91306,dynamic_92551,balance-17581,hire_date,termination_date,dynamic_91312,dynamic_133590,dynamic_133593,dynamic_52042,signing_bonus,salary:7184"
NULL
"email,last_name,first_name,department_id,position,hire_date,contract_end_date,weekly_working_hours,dynamic_53527,salary:3619,salary:3622,salary:3625,salary:5930,salary:7016"
NULL
"last_name,first_name,email,main-salary"
"last_name,first_name,email,main-salary,salary:2996,extra-payments,salary:3001"
"last_name,main-salary,balance-20693"
"dynamic_146438,last_name,first_name,dynamic_101604,dynamic_101607,dynamic_101610,dynamic_102053,dynamic_102056,dynamic_105494,dynamic_101625,dynamic_101628,dynamic_101634,hire_date,termination_date,cost_centers,dynamic_102050,main-salary,salary:5771,salary:5774,salary:4273,salary:5777,salary:5780,salary:5870,salary:5783,salary:5786,salary:5789,salary:5792,salary:5795,salary:5798,salary:5801,dynamic_120399,bonus-salary,extra-payments,balance planned-26224,balance planned-26227,email"
"last_name,first_name,dynamic_95296,dynamic_95299,dynamic_99141,main-salary,extra-payments,salary:5349,salary:5352,salary:7586,salary:7610,dynamic_132537,dynamic_95356,termination_date,contract_end_date"
"dynamic_115588,last_name,first_name,position,hire_date,contract_end_date,main-salary,bonus-salary,extra-payments,hours-worked"
NULL
"last_name,first_name,email,main-salary,bonus-salary,fix_salary,hourly_salary,salary:8177,salary:8180,salary:8183,salary:8186,salary:8189,salary:8192,salary:8195,salary:8198,salary:8201,salary:8204,dynamic_139256,dynamic_139259,dynamic_139271,dynamic_140873,dynamic_139295,department_id,position,employment_type,weekly_working_hours,cost_centers,dynamic_139298,dynamic_139301"
"dynamic_109799,last_name,first_name,email,hire_date,contract_end_date,termination_date,probation_period_end,fix_salary,hourly_salary,weekly_working_hours,status,dynamic_108029,dynamic_107990,dynamic_107993,dynamic_108098,dynamic_108104,dynamic_108107,dynamic_108095,dynamic_108089,dynamic_108086,children,job-pause-start,job-pause-end,job-pause-comment,dynamic_108113,dynamic_108071,dynamic_108074,dynamic_108077,dynamic_108080,dynamic_108083,dynamic_108059,dynamic_140360,dynamic_108008,dynamic_108152,dynamic_108032,position"
"last_name,first_name,email,main-salary,bonus-salary,extra-payments"
"last_name,first_name,email,main-salary,dynamic_171290,bonus-salary"
"dynamic_92566,last_name,first_name,main-salary,salary:6741,salary:6995,salary:6938,hours-worked,office_id"
